"ID","Name","RA","DEC","Obj. Type","Repeater of Primary Burst","DM","DM-Err","DM-Units","Gal. DM Limit","Gal. DM Model","Barycentric Datetime","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"81087","FRB 20190709A","01:36:06.700","+31:51:22.80","FRB","","663.4","","pc/cc","44","YMW16","","","","","ALERT","ALERT","","ALERT","FRB190709","","","1","1","2022-01-01","","","2019-07-09 05:13:21.000","Petroff","","2022TNSFR..11....1P","",""
"56382","FRB 20190702B","13:52:36.000","+48:15:00.00","FRB","20190303A","223.21","3.23","pc/cc","29.36","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","43265588","","","1","1","2020-03-27","","","2019-07-02 03:14:42.990","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56381","FRB 20190702A","12:32:26.400","+74:13:12.00","FRB","20180908A","195.72","1.62","pc/cc","38.42","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","43263682","","","1","1","2020-03-27","","","2019-07-02 01:58:14.678","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"55940","FRB 20190701E","09:14:19.200","+61:52:48.00","FRB","","888.01","1.62","pc/cc","42.46","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","43253151","","","1","1","2021-06-09","","","2019-07-01 22:32:03.600","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55939","FRB 20190701D","07:28:09.600","+66:41:24.00","FRB","","934.91","3.23","pc/cc","56.07","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","43246206","","","1","1","2021-06-09","","","2019-07-01 20:54:07.899","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55938","FRB 20190701C","06:24:33.600","+81:38:24.00","FRB","","972.12","1.62","pc/cc","58.67","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","43244763","","","1","1","2021-06-09","","","2019-07-01 19:37:14.862","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55937","FRB 20190701B","20:10:36.000","+80:10:48.00","FRB","","748.9","1.62","pc/cc","61.31","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","43168950","","","1","1","2021-06-09","","","2019-07-01 09:50:43.477","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55936","FRB 20190701A","18:29:45.600","+59:02:24.00","FRB","","635.68","1.62","pc/cc","54.31","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","43153989","","","1","1","2021-06-09","","","2019-07-01 07:52:12.433","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55935","FRB 20190630D","09:33:38.400","+08:54:00.00","FRB","","321.88","1.62","pc/cc","43.63","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","43123299","","","1","1","2021-06-09","","","2019-06-30 22:59:53.982","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55934","FRB 20190630C","04:33:07.200","+81:07:12.00","FRB","","1659.55","3.23","pc/cc","67.97","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","43098433","","","1","1","2021-06-09","","","2019-06-30 17:50:14.133","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55933","FRB 20190630B","21:52:55.200","+43:00:36.00","FRB","","653.47","6.47","pc/cc","150.51","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","43054366","","","1","1","2021-06-09","","","2019-06-30 11:19:16.848","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55124","FRB 20190630A","22:06:38.400","+17:22:12.00","FRB","20190117A","401.14","12.94","pc/cc","48.22","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","43055069","","","1","1","2020-03-27","","","2019-06-30 11:34:44.523","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"55932","FRB 20190629A","00:25:36.000","+12:40:12.00","FRB","","503.04","1.62","pc/cc","35.14","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","42964441","","","1","1","2021-06-09","","","2019-06-29 13:53:48.584","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55931","FRB 20190628C","00:46:04.800","+48:26:24.00","FRB","","1740.43","6.47","pc/cc","98.71","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","42842438","","","1","1","2021-06-09","","","2019-06-28 14:22:31.681","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
