"ID","Name","RA","DEC","Obj. Type","Repeater of Primary Burst","DM","DM-Err","DM-Units","Gal. DM Limit","Gal. DM Model","Barycentric Datetime","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"55636","FRB 20181223C","12:04:19.200","+27:34:48.00","FRB","","111.61","1.62","pc/cc","19.97","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23613379","","","1","1","2021-06-09","","","2018-12-23 13:55:32.165","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55635","FRB 20181223B","11:39:40.800","+21:36:00.00","FRB","","564.51","1.62","pc/cc","25.34","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23613347","","","1","1","2021-06-09","","","2018-12-23 13:30:59.901","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55090","FRB 20181223A","01:58:07.200","+65:44:24.00","FRB","20180916B","352.61","3.23","pc/cc","198.41","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23588210","","","1","1","2020-03-27","","","2018-12-23 03:51:28.927","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"55634","FRB 20181222E","07:41:14.400","+46:15:00.00","FRB","","328.35","1.62","pc/cc","60.56","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23526901","","","1","1","2021-06-09","","","2018-12-22 17:15:12.545","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55633","FRB 20181222D","12:32:50.400","+56:12:36.00","FRB","","1413.69","3.23","pc/cc","31.25","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23522692","","","1","1","2021-06-09","","","2018-12-22 14:33:31.576","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55632","FRB 20181222C","08:43:48.000","+68:19:48.00","FRB","","1104.75","1.62","pc/cc","46.5","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23521531","","","1","1","2021-06-09","","","2018-12-22 10:49:10.676","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55631","FRB 20181222B","06:00:12.000","+38:35:24.00","FRB","","619.5","1.62","pc/cc","148.14","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23511287","","","1","1","2021-06-09","","","2018-12-22 07:54:37.226","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55089","FRB 20181222A","01:58:12.000","+65:44:24.00","FRB","20180916B","349.38","12.94","pc/cc","198.41","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23491552","","","1","1","2020-03-27","","","2018-12-22 03:59:23.209","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"55630","FRB 20181221B","20:09:12.000","+80:49:48.00","FRB","","1392.67","1.62","pc/cc","60.53","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23463808","","","1","1","2021-06-09","","","2018-12-21 22:35:40.368","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55629","FRB 20181221A","15:22:26.400","+25:51:36.00","FRB","","313.79","3.23","pc/cc","24.44","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23438043","","","1","1","2021-06-09","","","2018-12-21 17:22:35.354","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55628","FRB 20181220B","18:31:38.400","+84:51:36.00","FRB","","257.18","1.62","pc/cc","53.69","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23296651","","","1","1","2021-06-09","","","2018-12-20 08:30:52.621","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55627","FRB 20181220A","23:07:02.400","+48:16:48.00","FRB","","208.66","1.62","pc/cc","122.81","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23232723","","","1","1","2021-06-09","","","2018-12-20 01:07:11.709","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55626","FRB 20181219C","01:11:14.400","+14:06:36.00","FRB","","648.62","1.62","pc/cc","36.47","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23070533","","","1","1","2021-06-09","","","2018-12-19 03:21:38.740","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
