"ID","Name","RA","DEC","Obj. Type","Repeater of Primary Burst","DM","DM-Err","DM-Units","Gal. DM Limit","Gal. DM Model","Barycentric Datetime","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"55778","FRB 20190323C","13:18:02.400","+40:04:12.00","FRB","","380.11","1.62","pc/cc","23.57","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","34115021","","","1","1","2021-06-09","","","2019-03-23 09:17:11.801","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55777","FRB 20190323B","12:55:40.800","+77:02:24.00","FRB","","787.72","1.62","pc/cc","40.18","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","34114954","","","1","1","2021-06-09","","","2019-03-23 08:42:56.194","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55776","FRB 20190323A","07:29:33.600","+34:27:36.00","FRB","","855.66","1.62","pc/cc","72.8","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","34106855","","","1","1","2021-06-09","","","2019-03-23 03:27:58.296","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"64983","FRB 20190322D","04:46:14.450","-66:55:27.80","FRB","","724.2","","pc/cc","47.1","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB190322","","","1","1","","0","Other-","2019-03-22 07:00:12.300","FRBCAT_bot","","2020TNSFR2470....1P","",""
"55775","FRB 20190322C","19:45:19.200","+70:42:00.00","FRB","","1192.1","1.62","pc/cc","65.78","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","34048528","","","1","1","2021-06-09","","","2019-03-22 15:44:17.278","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55774","FRB 20190322B","08:47:52.800","+73:20:24.00","FRB","","577.45","1.62","pc/cc","47.08","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","34027689","","","1","1","2021-06-09","","","2019-03-22 04:44:55.219","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55773","FRB 20190322A","07:22:57.600","+51:18:00.00","FRB","","1054.61","6.47","pc/cc","63.52","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","34024464","","","1","1","2021-06-09","","","2019-03-22 03:28:04.321","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55772","FRB 20190320E","02:50:45.600","+89:14:24.00","FRB","","299.24","1.62","pc/cc","55.85","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","33928716","","","1","1","2021-06-09","","","2019-03-20 23:19:25.911","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55771","FRB 20190320D","17:28:48.000","+59:04:12.00","FRB","","1151.66","12.94","pc/cc","43.95","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","33776789","","","1","1","2021-06-09","","","2019-03-20 13:33:07.974","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55770","FRB 20190320C","16:59:02.400","+22:23:24.00","FRB","","367.17","1.62","pc/cc","47.01","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","33773786","","","1","1","2021-06-09","","","2019-03-20 13:08:58.061","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55769","FRB 20190320B","16:44:38.400","+39:48:00.00","FRB","","490.1","1.62","pc/cc","38.07","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","33769804","","","1","1","2021-06-09","","","2019-03-20 12:47:33.660","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55768","FRB 20190320A","04:06:14.400","+63:21:36.00","FRB","","613.03","1.62","pc/cc","144.11","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","33749364","","","1","1","2021-06-09","","","2019-03-20 00:21:02.394","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55767","FRB 20190319A","07:32:09.600","+05:43:12.00","FRB","","2041.28","3.23","pc/cc","110.04","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","33661104","","","1","1","2021-06-09","","","2019-03-19 03:46:01.830","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
