"ID","Name","RA","DEC","Obj. Type","Repeater of Primary Burst","DM","DM-Err","DM-Units","Gal. DM Limit","Gal. DM Model","Barycentric Datetime","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"64937","FRB 20161202A","23:44:00.000","+40:48:00.00","FRB","","291","4","pc/cc","69.8","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB161202","","","1","1","","0.29","Clear-","2016-12-02 13:24:54.000","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64936","FRB 20160920A","05:33:60.000","+41:45:00.00","FRB","","1767","4","pc/cc","250","YMW16","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB160920","","","1","1","","0.22","Clear-","2016-09-20 03:05:43.000","FRBCAT_bot","","2020TNSFR2470....1P","",""
"65012","FRB 20160823A","05:31:58.700","+33:08:53.00","FRB","20121102A","567","2","pc/cc","188","NE2001","","","","0.19273","FRBCAT","FRBCAT","","FRBCAT","FRB121102","","","1","1","","0","Other-","2016-08-23 17:51:23.921","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64935","FRB 20160608A","07:36:42.000","-40:47:52.00","FRB","","682","7","pc/cc","238.3","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB160608","","","1","1","","4.3","Other-","2016-06-08 03:53:01.088","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64934","FRB 20160410A","08:41:25.000","+06:05:05.00","FRB","","278","3","pc/cc","57.7","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB160410","","","1","1","","7","Other-","2016-04-10 08:33:39.680","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64933","FRB 20160317A","07:53:47.000","-29:36:31.00","FRB","","1165","11","pc/cc","319.6","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB160317","","","1","1","","3","Other-","2016-03-17 09:00:36.530","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64932","FRB 20160206A","01:00:60.000","+41:37:48.00","FRB","","1262","5","pc/cc","69.1","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB160206","","","1","1","","0.26","Clear-","2016-02-06 10:26:50.000","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64931","FRB 20160102A","22:38:49.000","-30:10:50.00","FRB","","2596.1","0.3","pc/cc","13","YMW16","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB160102","","","1","1","","0.5","BPSR-MB20","2016-01-02 08:28:39.374","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64930","FRB 20151230A","09:40:50.000","-03:27:05.00","FRB","","960.4","0.5","pc/cc","38","YMW16","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB151230","","","1","1","","0.42","BPSR-MB20","2015-12-30 16:15:46.525","FRBCAT_bot","","2020TNSFR2470....1P","",""
"65011","FRB 20151208A","05:31:58.000","+33:08:04.00","FRB","20121102A","558.6","1.7","pc/cc","188","NE2001","","","","0.19273","FRBCAT","FRBCAT","","FRBCAT","FRB121102","","","1","1","","0.03","Other-","2015-12-08 04:54:40.262","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64929","FRB 20151206A","19:21:25.000","-04:07:54.00","FRB","","1909.8","0.6","pc/cc","160","YMW16","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB151206","","","1","1","","0.3","BPSR-MB20","2015-12-06 06:17:52.778","FRBCAT_bot","","2020TNSFR2470....1P","",""
