"ID","Name","RA","DEC","Obj. Type","Repeater of Primary Burst","DM","DM-Err","DM-Units","Gal. DM Limit","Gal. DM Model","Barycentric Datetime","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"61469","FRB 20190204A","10:45:09.600","+61:31:48.00","FRB","","448.05","1.62","pc/cc","35.98","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","29423849","","","1","1","2021-06-09","","","2019-02-04 09:47:48.481","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61470","FRB 20190203C","13:04:14.400","+02:28:12.00","FRB","","370.41","1.62","pc/cc","29.76","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","29332899","","","1","1","2021-06-09","","","2019-02-03 12:10:09.197","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61467","FRB 20190203B","08:42:24.000","+61:53:24.00","FRB","","580.68","1.62","pc/cc","45.98","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","29332356","","","1","1","2021-06-09","","","2019-02-03 07:49:39.333","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61455","FRB 20190203A","05:20:36.000","+62:35:24.00","FRB","","418.93","1.62","pc/cc","100.55","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","29332367","","","1","1","2021-06-09","","","2019-02-03 07:57:13.513","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61463","FRB 20190202B","07:37:19.200","+32:27:00.00","FRB","","464.22","1.62","pc/cc","70.2","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","29204654","","","1","1","2021-06-09","","","2019-02-02 06:51:05.996","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"56462","FRB 20190202A","00:00:00.000","+00:00:00.00","FRB","","305.71","1.62","pc/cc","","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","29282540","","","1","1","2021-06-09","","","2019-02-02 22:04:08.157","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"61468","FRB 20190201B","07:52:55.200","+55:35:24.00","FRB","","748.9","1.62","pc/cc","54.1","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","29100738","","","1","1","2021-06-09","","","2019-02-01 07:05:07.919","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61464","FRB 20190201A","04:18:43.200","+84:49:48.00","FRB","","241.01","1.62","pc/cc","62.6","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","29110534","","","1","1","2021-06-09","","","2019-02-01 15:36:12.979","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61466","FRB 20190131E","16:26:12.000","+37:17:24.00","FRB","","279.83","1.62","pc/cc","34.13","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","28845693","","","1","1","2021-06-09","","","2019-01-31 00:16:48.047","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61461","FRB 20190131D","03:49:52.800","+22:55:48.00","FRB","","642.15","1.62","pc/cc","68.03","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","28860953","","","1","1","2021-06-09","","","2019-01-31 03:07:30.789","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61460","FRB 20190131C","11:06:02.400","+10:25:12.00","FRB","","506.28","1.62","pc/cc","32.88","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","28989202","","","1","1","2021-06-09","","","2019-01-31 10:22:22.715","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61453","FRB 20190131B","23:39:09.600","+11:42:36.00","FRB","","1801.89","3.23","pc/cc","35.66","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","29058699","","","1","1","2021-06-09","","","2019-01-31 22:58:29.728","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61457","FRB 20190130B","11:28:33.600","+15:58:48.00","FRB","","988.29","1.62","pc/cc","29.64","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","28783556","","","1","1","2021-06-09","","","2019-01-30 10:53:48.203","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
