"ID","Name","RA","DEC","Obj. Type","Repeater of Primary Burst","DM","DM-Err","DM-Units","Gal. DM Limit","Gal. DM Model","Barycentric Datetime","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"55116","FRB 20190519C","01:59:21.600","+65:43:48.00","FRB","20180916B","346.14","3.23","pc/cc","104.32","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","39278417","","","1","1","2020-03-27","","","2019-05-19 18:10:50.138","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"55115","FRB 20190519B","01:57:33.600","+65:44:24.00","FRB","20180916B","349.38","12.94","pc/cc","104.32","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","39278375","","","1","1","2020-03-27","","","2019-05-19 18:09:01.516","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"55114","FRB 20190519A","01:42:60.000","+65:43:48.00","FRB","20180916B","351","1.62","pc/cc","93.51","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","39275710","","","1","1","2020-03-27","","","2019-05-19 17:50:25.679","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"55858","FRB 20190518G","06:18:38.400","+75:25:48.00","FRB","","525.69","1.62","pc/cc","63.08","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","39176403","","","1","1","2021-06-09","","","2019-05-18 22:40:50.245","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55856","FRB 20190518E","01:57:33.600","+65:43:12.00","FRB","","351","1.62","pc/cc","104.32","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","39150809","","","1","1","2021-06-09","","","2019-05-18 18:21:05.993","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55855","FRB 20190518D","11:30:55.200","+89:16:12.00","FRB","","202.19","1.62","pc/cc","53.81","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","39097648","","","1","1","2021-06-09","","","2019-05-18 09:04:41.326","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55854","FRB 20190518C","16:08:09.600","+04:39:00.00","FRB","","444.81","1.62","pc/cc","41.74","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","39095517","","","1","1","2021-06-09","","","2019-05-18 08:22:59.654","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55853","FRB 20190518B","11:40:36.000","+20:16:48.00","FRB","","913.89","1.62","pc/cc","26.07","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","39088888","","","1","1","2021-06-09","","","2019-05-18 03:59:34.762","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55113","FRB 20190518A","01:58:19.200","+65:43:48.00","FRB","20180916B","351","1.62","pc/cc","104.32","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","39150325","","","1","1","2020-03-27","","","2019-05-18 18:13:42.635","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"70404","FRB 20190517D","22:39:50.400","+41:50:24.00","FRB","","1184.01","6.47","pc/cc","93.47","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","39004498","","","1","1","2021-06-09","","","2019-05-17 14:59:05.489","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
