"ID","Name","RA","DEC","Obj. Type","Repeater of Primary Burst","DM","DM-Err","DM-Units","Gal. DM Limit","Gal. DM Model","Barycentric Datetime","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"64978","FRB 20181017C","22:05:54.820","-08:50:34.22","FRB","","239.97","0.03","pc/cc","38","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB181017","","","1","1","","36.5","Other-","2018-10-17 10:24:37.400","FRBCAT_bot","","2020TNSFR2470....1P","",""
"61443","FRB 20181017B","15:50:12.000","+78:30:00.00","FRB","","304.09","6.47","pc/cc","43.86","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","18569849","","","1","1","2021-06-09","","","2018-10-17 22:18:54.318","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"55079","FRB 20181017A","17:04:31.200","+68:17:24.00","FRB","20181017A","1268.08","25.88","pc/cc","42.93","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","18572783","","","1","1","2020-03-27","","","2018-10-17 23:26:11.860","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"64977","FRB 20181016A","15:46:20.840","-25:24:32.60","FRB","","1982.8","2.8","pc/cc","90","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB181016","","","1","1","","10.19","Other-","2018-10-16 04:16:56.300","FRBCAT_bot","","2020TNSFR2470....1P","",""
"55560","FRB 20181015A","11:41:33.600","+83:35:24.00","FRB","","567.74","1.62","pc/cc","47.28","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","18293662","","","1","1","2021-06-09","","","2018-10-15 18:04:26.733","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55559","FRB 20181014D","14:24:24.000","-02:55:48.00","FRB","","376.88","1.62","pc/cc","30.1","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","18179687","","","1","1","2021-06-09","","","2018-10-14 20:50:28.437","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55558","FRB 20181014C","07:51:31.200","+41:35:24.00","FRB","","752.14","1.62","pc/cc","59.77","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","18135104","","","1","1","2021-06-09","","","2018-10-14 14:18:58.720","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55539","FRB 20181014B","05:14:28.800","+14:39:36.00","FRB","","888.01","1.62","pc/cc","102.95","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","18129088","","","1","1","2021-06-09","","","2018-10-14 11:45:31.551","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55538","FRB 20181014A","03:07:33.600","+63:20:24.00","FRB","","1311.79","1.62","pc/cc","184.11","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","18118916","","","1","1","2021-06-09","","","2018-10-14 09:39:48.159","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"61437","FRB 20181013E","20:29:02.400","+69:01:48.00","FRB","","344.53","1.62","pc/cc","80.82","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","17935078","","","1","1","2021-06-09","","","2018-10-13 02:56:22.726","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"55537","FRB 20181013C","09:44:19.200","+34:06:00.00","FRB","","1004.47","1.62","pc/cc","38.63","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","18008349","","","1","1","2021-06-09","","","2018-10-13 16:19:11.498","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55536","FRB 20181013B","06:28:48.000","+52:03:00.00","FRB","","284.67","25.88","pc/cc","85.67","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","17986881","","","1","1","2021-06-09","","","2018-10-13 12:57:52.201","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
